"Notes"	"Year"	"Year Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"2015"	"2015"	"Idaho"	"16"	591	1652828	35.8
	"2015"	"2015"	"Illinois"	"17"	4168	12839047	32.5
	"2015"	"2015"	"Indiana"	"18"	3147	6612768	47.6
	"2015"	"2015"	"Iowa"	"19"	1746	3121997	55.9
	"2015"	"2015"	"Kansas"	"20"	1032	2906721	35.5
	"2015"	"2015"	"Kentucky"	"21"	2137	4424611	48.3
	"2015"	"2015"	"Louisiana"	"22"	1854	4668960	39.7
	"2015"	"2015"	"Maine"	"23"	612	1329453	46.0
	"2015"	"2015"	"Maryland"	"24"	2022	5994983	33.7
	"2015"	"2015"	"Massachusetts"	"25"	2218	6784240	32.7
	"2015"	"2015"	"Michigan"	"26"	4097	9917715	41.3
	"2015"	"2015"	"Minnesota"	"27"	1742	5482435	31.8
	"2015"	"2015"	"Mississippi"	"28"	1456	2989390	48.7
	"2015"	"2015"	"Missouri"	"29"	2187	6076204	36.0
	"2015"	"2015"	"Montana"	"30"	469	1032073	45.4
	"2015"	"2015"	"Nebraska"	"31"	798	1893765	42.1
	"2015"	"2015"	"Nevada"	"32"	702	2883758	24.3
	"2015"	"2015"	"New Hampshire"	"33"	498	1330111	37.4
	"2015"	"2015"	"New Jersey"	"34"	2993	8935421	33.5
	"2015"	"2015"	"New Mexico"	"35"	867	2080328	41.7
	"2015"	"2015"	"New York"	"36"	5948	19747183	30.1
	"2015"	"2015"	"North Carolina"	"37"	4300	10035186	42.8
	"2015"	"2015"	"North Dakota"	"38"	292	756835	38.6
	"2015"	"2015"	"Ohio"	"39"	5560	11605090	47.9
	"2015"	"2015"	"Oklahoma"	"40"	1861	3907414	47.6
	"2015"	"2015"	"Oregon"	"41"	1742	4024634	43.3
	"2015"	"2015"	"Pennsylvania"	"42"	5571	12791904	43.6
	"2015"	"2015"	"Rhode Island"	"44"	433	1055607	41.0
	"2015"	"2015"	"South Carolina"	"45"	2124	4894834	43.4
	"2015"	"2015"	"South Dakota"	"46"	402	857919	46.9
	"2015"	"2015"	"Tennessee"	"47"	2697	6595056	40.9
	"2015"	"2015"	"Texas"	"48"	8416	27429639	30.7
	"2015"	"2015"	"Utah"	"49"	902	2990632	30.2
	"2015"	"2015"	"Vermont"	"50"	309	626088	49.4
	"2015"	"2015"	"Virginia"	"51"	3175	8367587	37.9
	"2015"	"2015"	"Washington"	"53"	2772	7160290	38.7
	"2015"	"2015"	"West Virginia"	"54"	1149	1841053	62.4
	"2015"	"2015"	"Wisconsin"	"55"	2216	5767891	38.4
	"2015"	"2015"	"Wyoming"	"56"	192	586555	32.7
"Total"	"2015"	"2015"			118532	320896618	36.9
	"2016"	"2016"	"Alabama"	"01"	1842	4863300	37.9
	"2016"	"2016"	"Alaska"	"02"	192	741894	25.9
	"2016"	"2016"	"Arizona"	"04"	3034	6931071	43.8
	"2016"	"2016"	"Arkansas"	"05"	1358	2988248	45.4
	"2016"	"2016"	"California"	"06"	12533	39250017	31.9
	"2016"	"2016"	"Colorado"	"08"	1515	5540545	27.3
	"2016"	"2016"	"Connecticut"	"09"	1208	3576452	33.8
	"2016"	"2016"	"Delaware"	"10"	350	952065	36.8
	"2016"	"2016"	"District of Columbia"	"11"	191	681170	28.0
	"2016"	"2016"	"Florida"	"12"	8551	20612439	41.5
	"2016"	"2016"	"Georgia"	"13"	3511	10310371	34.1
	"2016"	"2016"	"Hawaii"	"15"	419	1428557	29.3
	"2016"	"2016"	"Idaho"	"16"	570	1683140	33.9
	"2016"	"2016"	"Illinois"	"17"	4150	12801539	32.4
	"2016"	"2016"	"Indiana"	"18"	3135	6633053	47.3
	"2016"	"2016"	"Iowa"	"19"	1453	3134693	46.4
	"2016"	"2016"	"Kansas"	"20"	1115	2907289	38.4
	"2016"	"2016"	"Kentucky"	"21"	2198	4436974	49.5
	"2016"	"2016"	"Louisiana"	"22"	2038	4681666	43.5
	"2016"	"2016"	"Maine"	"23"	688	1331479	51.7
	"2016"	"2016"	"Maryland"	"24"	2105	6016447	35.0
	"2016"	"2016"	"Massachusetts"	"25"	2077	6811779	30.5
	"2016"	"2016"	"Michigan"	"26"	4146	9928300	41.8
	"2016"	"2016"	"Minnesota"	"27"	1821	5519952	33.0
	"2016"	"2016"	"Mississippi"	"28"	1445	2988726	48.3
	"2016"	"2016"	"Missouri"	"29"	2314	6093000	38.0
	"2016"	"2016"	"Montana"	"30"	473	1042520	45.4
	"2016"	"2016"	"Nebraska"	"31"	794	1907116	41.6
	"2016"	"2016"	"Nevada"	"32"	870	2940058	29.6
	"2016"	"2016"	"New Hampshire"	"33"	535	1334795	40.1
	"2016"	"2016"	"New Jersey"	"34"	3068	8944469	34.3
	"2016"	"2016"	"New Mexico"	"35"	1020	2081015	49.0
	"2016"	"2016"	"New York"	"36"	6045	19745289	30.6
	"2016"	"2016"	"North Carolina"	"37"	4465	10146788	44.0
	"2016"	"2016"	"North Dakota"	"38"	284	757952	37.5
	"2016"	"2016"	"Ohio"	"39"	5528	11614373	47.6
	"2016"	"2016"	"Oklahoma"	"40"	1851	3923561	47.2
	"2016"	"2016"	"Oregon"	"41"	1840	4093465	44.9
	"2016"	"2016"	"Pennsylvania"	"42"	5411	12784227	42.3
	"2016"	"2016"	"Rhode Island"	"44"	369	1056426	34.9
	"2016"	"2016"	"South Carolina"	"45"	2223	4961119	44.8
	"2016"	"2016"	"South Dakota"	"46"	375	865454	43.3
	"2016"	"2016"	"Tennessee"	"47"	2835	6651194	42.6
	"2016"	"2016"	"Texas"	"48"	8454	27862596	30.3
	"2016"	"2016"	"Utah"	"49"	910	3051217	29.8
	"2016"	"2016"	"Vermont"	"50"	285	624594	45.6
	"2016"	"2016"	"Virginia"	"51"	3172	8411808	37.7
	"2016"	"2016"	"Washington"	"53"	2710	7288000	37.2
	"2016"	"2016"	"West Virginia"	"54"	1259	1831102	68.8
	"2016"	"2016"	"Wisconsin"	"55"	2324	5778708	40.2
	"2016"	"2016"	"Wyoming"	"56"	199	585501	34.0
"Total"	"2016"	"2016"			121258	323127513	37.5
"Total"					1853322	5435162436	34.1
"---"
"Dataset: Compressed Mortality, 1999-2016"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Age Group: All"
"Gender: All"
"Hispanic Origin: All"
"ICD-10 Codes: E00-E88 (Endocrine, nutritional and metabolic diseases)"
"Race: All"
"States: All"
"Year: 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016"
"Group By: Year, State"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: May 6, 2018 7:21:07 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File"
"1999-2016 on CDC WONDER Online Database, released December 2017. Data are from the Compressed Mortality File 1999-2016 Series 20"
"No. 2V, 2017, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on May 6, 2018 7:21:07 PM"
"---"
Caveats:
"1. About sub-national population figures for regions, divisions, states and counties: population figures for 1999 are from the"
"1990-1999 series of bridged-race intercensal estimates of the July 1 resident population; population figures for 2000 and 2010"
"are bridged-race April 1 census counts; population figures for 2001-2009 are from the revised 2000-2009 series of bridged-race"
"intercensal estimates of the July 1 resident population; and population figures for 2011-2016 are bridged-race postcensal"
"estimates of the July 1 resident population, from the Vintage 2016 series released by NCHS on June 26, 2017."
"2. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"3. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#2014-Revision."
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/cmf.html#California-Reporting-Anomalies."
"5. Circumstances in Georgia for the years 2008-2009 have resulted in unusually high death counts for the ICD-10 cause of death"
"code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data. More"
"information: http://wonder.cdc.gov/wonder/help/cmf.html#Georgia-Reporting-Anomalies."
"6. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/cmf.html#New-Jersey-Reporting-Anomalies."
